,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Site_Electricity_Demand_(kW),Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
01/01/2020 00:00,0,1489.746094,0,2343.75,232.5581395,1.2,2.5,2359.085965,43.45,2576.30814,869.3398717,0
01/01/2020 00:30,0,1488.802083,0,2343.75,214.6690519,1.2,2.5,2344.197644,42.285,2558.419052,855.3955611,0
01/01/2020 01:00,0,1489.921875,0,2343.75,199.3355482,1.5,3.4,2348.521558,41.12,2543.085548,858.5996827,0
01/01/2020 01:30,0,1489.985795,0,2343.75,186.0465116,1.5,3.4,2351.191146,35.55,2529.796512,861.2053506,0
01/01/2020 02:00,0,1490.625,0,2343.75,174.4186047,2,3.7,2342.075478,29.98,2518.168605,851.4504784,0
01/01/2020 02:30,0,1490.805288,0,2343.75,164.1586867,2,3.7,2411.127496,28.54,2507.908687,920.3222075,0
01/01/2020 03:00,0,1491.127232,0,2343.75,155.0387597,2.6,3.2,2429.557983,27.1,2498.78876,938.430751,0
01/01/2020 03:30,79.53125,1490.46875,0,2343.75,146.878825,2.6,3.2,2391.893326,26.735,2490.628825,821.8933258,0
01/01/2020 04:00,161.71875,1490.3125,93.75,2343.75,139.5348837,2.4,4.1,2370.406395,26.37,2577.034884,718.3751448,0
01/01/2020 04:30,235,1490.625,218.75,2343.75,132.8903654,2.4,4.1,2340.324691,26.345,2695.390365,614.6996914,0
01/01/2020 05:00,316.40625,1491.25,343.75,2343.75,126.8498943,3.6,2.6,2328.387508,26.32,2814.349894,520.7312575,0
01/01/2020 05:30,404.84375,1490.78125,468.75,2343.75,121.3346815,3.6,2.6,2312.94875,26.28,2933.834681,417.3237497,0
01/01/2020 06:00,501.5625,1491.40625,593.75,2343.75,116.2790698,2.2,4.4,2326.159233,26.24,3053.77907,333.1904832,0
01/01/2020 06:30,595.3125,1491.71875,718.75,2343.75,108.5271318,2.2,4.4,2326.477558,26.58,3171.027132,239.4463081,0
01/01/2020 07:00,670.78125,1492.5,812.5,2343.75,100.7751938,2.4,3.3,2308.651363,26.92,3257.025194,145.3701135,0
01/01/2020 07:30,751.71875,1491.71875,906.25,2343.75,85.27131783,2.4,3.3,2285.254483,27.445,3335.271318,41.81698308,0
01/01/2020 08:00,845.9375,1492.34375,1031.25,2343.75,85.27131783,2.3,3.1,2295.918367,27.97,3460.271318,0,-42.36288265
01/01/2020 08:30,927.8125,1491.71875,1156.25,2375,85.27131783,2.3,3.1,2273.635624,30.285,3616.521318,0,-145.8956259
01/01/2020 09:00,1011.875,1491.25,1281.25,2375,85.27131783,1.9,3.3,2263.290065,32.6,3741.521318,0,-239.8349353
01/01/2020 09:30,1090.9375,1490.15625,1406.25,2375,85.27131783,1.9,3.3,2256.764404,35.3,3866.521318,0,-324.3293458
01/01/2020 10:00,1168.125,1489.21875,1500,2375,85.27131783,1.9,3.5,2191.189474,38,3960.271318,0,-466.1542759
01/01/2020 10:30,1242.1875,1488.90625,1625,2375,15.50387597,1.9,3.5,2161.266933,41.265,4015.503876,0,-569.8268169
01/01/2020 11:00,1230.15625,1489.0625,1718.75,2375,69.76744186,3,2.1,2168.270081,44.53,4163.517442,0,-550.948669
01/01/2020 11:30,1209.84375,1488.4375,1718.75,2375,69.76744186,3,2.1,2166.041807,42.265,4163.517442,0,-532.2394433
01/01/2020 12:00,1205.3125,1487.8125,1718.75,2375,69.76744186,2.7,2.4,2179.88894,40,4163.517442,0,-513.23606
01/01/2020 12:30,1189.375,1487.34375,1687.5,2375,69.76744186,2.7,2.4,2182.276377,40,4132.267442,0,-494.4423732
01/01/2020 13:00,1190.3125,1487.8125,1687.5,2375,69.76744186,1.6,4,2193.258586,40,4132.267442,0,-484.8664141
01/01/2020 13:30,1163.125,1486.71875,1687.5,2375,69.76744186,1.6,4,2193.099423,39.845,4132.267442,0,-456.7443265
01/01/2020 14:00,1133.75,1486.71875,1656.25,2375,69.76744186,2,4.2,2172.72663,39.69,4101.017442,0,-447.7421204
01/01/2020 14:30,1132.8125,1486.09375,1656.25,2375,69.76744186,2,4.2,2171.135005,38.345,4101.017442,0,-447.7712449
01/01/2020 15:00,1119.0625,1487.5,1656.25,2375,69.76744186,0,5.1,2177.660666,37,4101.017442,0,-428.9018343
01/01/2020 15:30,1102.1875,1487.34375,1625,2375,155.0387597,0,5.1,2150.762211,43.6,4155.03876,0,-438.7690387
01/01/2020 16:00,1090.15625,1486.875,1593.75,2343.75,155.0387597,0.3,4.2,2147.578962,50.2,4092.53876,0,-429.4522877
01/01/2020 16:30,1064.53125,1487.34375,1531.25,2343.75,155.0387597,0.3,4.2,2141.053302,51.75,4030.03876,0,-410.8216983
01/01/2020 17:00,1035.46875,1487.03125,1500,2343.75,155.0387597,1.2,3.1,2139.780002,53.3,3998.78876,0,-382.7199979
01/01/2020 17:30,958.28125,1488.28125,1406.25,2375,155.0387597,1.2,3.1,2167.474269,48.15,3936.28876,0,-279.0882313
01/01/2020 18:00,884.21875,1486.875,1281.25,2375,155.0387597,1.2,3.8,2186.096276,43,3811.28876,0,-184.9974744
01/01/2020 18:30,816.71875,1486.875,1187.5,2375,178.2945736,1.2,3.8,2231.935062,42.07,3740.794574,0,-71.65868828
01/01/2020 19:00,754.84375,1486.71875,1093.75,2375,170.5426357,1.9,3.3,2273.794787,41.14,3639.292636,32.23228655,0
01/01/2020 19:30,686.09375,1487.1875,968.75,2375,162.7906977,1.9,3.3,2271.089025,38.57,3506.540698,97.80777486,0
01/01/2020 20:00,620.625,1487.1875,875,2375,162.7906977,1.6,4.1,2290.347682,36,3412.790698,182.5351815,0
01/01/2020 20:30,531.25,1486.875,750,2375,162.7906977,1.6,4.1,2284.936158,35.96,3287.790698,266.8111582,0
01/01/2020 21:00,461.71875,1487.34375,625,2375,170.5426357,1.6,4.8,2290.984331,35.92,3170.542636,341.9218313,0
01/01/2020 21:30,397.34375,1487.65625,531.25,2375,170.5426357,1.6,4.8,2330.774944,33.96,3076.792636,445.7749443,0
01/01/2020 22:00,322.8125,1487.5,437.5,2375,170.5426357,2.4,3.3,2331.093269,32,2983.042636,520.7807692,0
01/01/2020 22:30,255.625,1486.09375,343.75,2375,170.5426357,2.4,3.3,2356.718424,30.935,2889.292636,614.9996739,0
01/01/2020 23:00,178.28125,1486.09375,250,2375,116.2790698,1.9,4.7,2382.980228,29.87,2741.27907,718.6052285,0
01/01/2020 23:30,108.4375,1486.71875,156.25,2375,116.2790698,1.9,4.7,2398.418986,28.805,2647.52907,803.2627363,0
02/01/2020 00:00,50,1486.5625,93.75,2375,116.2790698,1.8,5,2415.131044,27.74,2585.02907,878.5685438,0
02/01/2020 00:30,0,1487.03125,0,2375,116.2790698,1.8,5,2431.524776,27.1,2491.27907,944.4935263,0
02/01/2020 01:00,0,1485.9375,0,2343.75,116.2790698,1.6,5.1,2401.761398,26.46,2460.02907,915.8238978,0
02/01/2020 01:30,0,1487.1875,0,2343.75,186.0465116,1.6,5.1,2383.935203,25.145,2529.796512,896.7477032,0
02/01/2020 02:00,0,1486.71875,0,2343.75,186.0465116,2.1,4.5,2354.808475,23.83,2529.796512,868.0897245,0
02/01/2020 02:30,0,1486.71875,0,2343.75,186.0465116,2.1,4.5,2345.258727,23.645,2529.796512,858.5399774,0
02/01/2020 03:00,0,1485.15625,0,2343.75,186.0465116,2.4,4.4,2391.415838,23.46,2529.796512,906.2595884,0
02/01/2020 03:30,0,1484.53125,0,2343.75,108.5271318,2.4,4.4,2438.527924,23.545,2452.277132,953.9966742,0
02/01/2020 04:00,69.6875,1484.0625,125,2343.75,108.5271318,2.1,5.7,2489.937396,23.63,2577.277132,936.1873961,0
02/01/2020 04:30,166.5625,1482.8125,250,2343.75,108.5271318,2.1,5.7,2520.496587,25.855,2702.277132,871.1215868,0
02/01/2020 05:00,262.5,1482.5,375,2343.75,170.5426357,2.5,5.6,2531.956283,28.08,2889.292636,786.9562834,0
02/01/2020 05:30,361.09375,1482.8125,500,2343.75,170.5426357,2.5,5.6,2613.606621,31.455,3014.292636,769.7003712,0
02/01/2020 06:00,439.0625,1483.75,625,2343.75,170.5426357,2.2,6.4,2732.182648,34.83,3139.292636,809.3701478,0
02/01/2020 06:30,490.15625,1483.59375,750,2343.75,147.2868217,2.2,6.4,2841.36809,35.865,3241.036822,867.6180897,0
02/01/2020 07:00,566.25,1484.0625,843.75,2375,155.0387597,2.7,6.9,2928.907438,36.9,3373.78876,878.5949382,0
02/01/2020 07:30,626.09375,1483.59375,937.5,2375,162.7906977,2.7,6.9,3027.588158,37.13,3475.290698,917.9006583,0
02/01/2020 08:00,684.375,1484.0625,1031.25,2375,178.2945736,3.1,7.1,3087.43324,37.36,3584.544574,918.9957402,0
02/01/2020 08:30,756.25,1483.75,1125,2375,178.2945736,3.1,7.1,3179.429137,37.54,3678.294574,939.4291373,0
02/01/2020 09:00,846.71875,1483.125,1250,2375,186.0465116,3.3,7.5,3251.848053,37.72,3811.046512,922.0043029,0
02/01/2020 09:30,924.6875,1484.21875,1375,2375,248.0620155,3.3,7.5,3351.483748,38.42,3998.062016,942.5774977,0
02/01/2020 10:00,990,1484.21875,1468.75,2375,248.0620155,3.2,7.7,3418.013653,39.12,4091.812016,943.7949026,0
02/01/2020 10:30,1040,1484.6875,1531.25,2375,317.8294574,3.2,7.7,3469.423125,39.145,4224.079457,944.7356245,0
02/01/2020 11:00,1089.84375,1485,1593.75,2375,379.8449612,3.9,8.1,3491.86503,39.17,4348.594961,917.0212802,0
02/01/2020 11:30,1082.03125,1485.15625,1531.25,2375,387.5968992,3.9,8.1,3522.265059,39.06,4293.846899,955.0775585,0
02/01/2020 12:00,985.15625,1486.25,1406.25,2375,434.1085271,4.4,9.2,3634.792912,38.95,4215.358527,1163.386662,0
02/01/2020 12:30,889.21875,1486.40625,1281.25,2375,503.875969,4.4,9.2,3728.221271,38.585,4160.125969,1352.596271,0
02/01/2020 13:00,790.625,1485.78125,1156.25,2375,550.3875969,5.1,9.1,3808.598309,38.22,4081.637597,1532.192059,0
02/01/2020 13:30,712.65625,1485.46875,1031.25,2375,488.372093,5.1,9.1,3786.156404,38.17,3894.622093,1588.031404,0
02/01/2020 14:00,661.5625,1484.84375,906.25,2406.25,519.379845,5.9,7.2,3771.672621,38.12,3831.879845,1625.266371,0
02/01/2020 14:30,585.46875,1483.125,812.5,2375,589.1472868,5.9,7.2,3768.807696,38.305,3776.647287,1700.213946,0
02/01/2020 15:00,525.625,1475.625,718.75,2375,604.6511628,5.9,7.6,3767.056909,38.49,3698.401163,1765.806909,0
02/01/2020 15:30,467.34375,1476.25,625,2375,674.4186047,5.9,7.6,3803.823436,39.36,3674.418605,1860.229686,0
02/01/2020 16:00,395.46875,1470.625,531.25,2375,682.1705426,5.7,8.1,3791.727089,40.23,3588.420543,1925.633339,0
02/01/2020 16:30,305,1466.09375,406.25,2375,751.9379845,5.7,8.1,3780.904043,43.065,3533.187984,2009.810293,0
02/01/2020 17:00,227.03125,1465.3125,281.25,2375,689.9224806,5.6,9.6,3729.335408,45.9,3346.172481,2036.991658,0
02/01/2020 17:30,161.71875,1465.46875,187.5,2375,767.4418605,5.6,9.6,3672.514413,42.95,3329.94186,2045.326913,0
02/01/2020 18:00,111.71875,1465.78125,125,2375,790.6976744,5.7,8.6,3612.351006,40,3290.697674,2034.851006,0
02/01/2020 18:30,61.875,1465.9375,62.5,2375,798.4496124,5.7,8.6,3542.637852,38.955,3235.949612,2014.825352,0
02/01/2020 19:00,0,1463.125,0,2375,852.7131783,5.9,7.6,3514.943586,37.91,3227.713178,2051.818586,0
02/01/2020 19:30,0,1417.65625,0,2281.25,883.7209302,5.9,7.6,3420.878577,34.955,3164.97093,2003.222327,0
02/01/2020 20:00,0,1407.03125,0,2281.25,937.9844961,5.7,8,3305.008312,32,3219.234496,1897.977062,0
02/01/2020 20:30,0,1406.71875,0,2281.25,937.9844961,5.7,8,3170.993527,30.325,3219.234496,1764.274777,0
02/01/2020 21:00,0,1401.875,0,2250,945.7364341,5.9,8.1,3118.310756,28.65,3195.736434,1716.435756,0
02/01/2020 21:30,0,1380.46875,0,2156.25,937.9844961,5.9,8.1,3029.65727,28.145,3094.234496,1649.18852,0
02/01/2020 22:00,0,1380.78125,0,2156.25,937.9844961,6,7.9,2953.577618,27.64,3094.234496,1572.796368,0
02/01/2020 22:30,0,1387.34375,0,2156.25,906.9767442,6,7.9,2855.215223,29.175,3063.226744,1467.871473,0
02/01/2020 23:00,0,1376.25,0,2125,914.7286822,6.4,7.6,2757.966965,30.71,3039.728682,1381.716965,0
02/01/2020 23:30,0,1382.8125,0,2093.75,922.4806202,6.4,7.6,2678.704064,28.09,3016.23062,1295.891564,0
03/01/2020 00:00,0,1387.96875,0,2093.75,875.9689922,6.5,8.2,2636.207689,25.47,2969.718992,1248.238939,0
03/01/2020 00:30,0,1387.8125,0,2093.75,875.9689922,6.5,8.2,2597.849538,24.76,2969.718992,1210.037038,0
03/01/2020 01:00,0,1388.28125,0,2093.75,868.2170543,6.7,8,2560.128037,24.05,2961.967054,1171.846787,0
03/01/2020 01:30,0,1387.65625,0,2093.75,922.4806202,6.7,8,2530.842146,22.86,3016.23062,1143.185896,0
03/01/2020 02:00,0,1387.34375,0,2093.75,899.2248062,6.9,7.8,2511.424327,21.67,2992.974806,1124.080577,0
03/01/2020 02:30,0,1390,0,2093.75,829.4573643,6.9,7.8,2495.030595,20.625,2923.207364,1105.030595,0
03/01/2020 03:00,0,1435.46875,0,2187.5,813.9534884,6.9,7.7,2474.498638,19.58,3001.453488,1039.029888,0
03/01/2020 03:30,71.5625,1445.78125,125,2187.5,790.6976744,6.9,7.7,2462.402292,21.145,3103.197674,945.0585419,0
03/01/2020 04:00,132.03125,1446.71875,218.75,2187.5,852.7131783,7.3,5.6,2477.2044,22.71,3258.963178,898.4544,0
03/01/2020 04:30,207.96875,1452.03125,343.75,2218.75,821.7054264,7.3,5.6,2464.471404,24.9,3384.205426,804.4714038,0
03/01/2020 05:00,257.8125,1474.21875,437.5,2281.25,829.4573643,7.5,4.1,2537.845294,27.09,3548.207364,805.8140441,0
03/01/2020 05:30,329.84375,1474.0625,531.25,2312.5,775.1937984,7.5,4.1,2639.709263,31.8,3618.943798,835.8030133,0
03/01/2020 06:00,411.71875,1474.375,625,2343.75,806.2015504,7.2,4.6,2742.528207,36.51,3774.95155,856.4344571,0
03/01/2020 06:30,461.71875,1484.375,718.75,2406.25,868.2170543,7.2,4.6,2851.395324,35.97,3993.217054,905.3015742,0
03/01/2020 07:00,511.71875,1483.75,812.5,2468.75,860.4651163,7.5,4.2,2978.088636,35.43,4141.715116,982.6198858,0
03/01/2020 07:30,596.40625,1484.0625,968.75,2500,844.9612403,7.5,4.2,3007.374527,37.715,4313.71124,926.9057769,0
03/01/2020 08:00,695.3125,1483.90625,1125,2531.25,775.1937984,6.8,6.1,3088.865702,40,4431.443798,909.6469523,0
03/01/2020 08:30,778.4375,1484.53125,1281.25,2531.25,782.9457364,6.8,6.1,3183.726524,41.5,4595.445736,920.7577735,0
03/01/2020 09:00,848.125,1485.3125,1406.25,2531.25,790.6976744,4.2,9.6,3265.058536,43,4728.197674,931.6210364,0
03/01/2020 09:30,940.625,1485.3125,1531.25,2531.25,806.2015504,4.2,9.6,3321.083719,42.99,4868.70155,895.1462194,0
03/01/2020 10:00,1015.3125,1485.9375,1656.25,2531.25,875.9689922,3.2,8.1,3350.051286,42.98,5063.468992,848.8012857,0
03/01/2020 10:30,1105.46875,1486.25,1781.25,2531.25,899.2248062,3.2,8.1,3356.258621,41.115,5211.724806,764.5398713,0
03/01/2020 11:00,1119.84375,1486.09375,1781.25,2562.5,860.4651163,3,7.4,3428.040887,39.25,5204.215116,822.1033871,0
03/01/2020 11:30,1158.125,1485.9375,1812.5,2593.75,852.7131783,3,7.4,3447.777031,36.975,5258.963178,803.7145311,0
03/01/2020 12:00,1181.5625,1485.46875,1843.75,2593.75,899.2248062,3,6,3452.074417,34.7,5336.724806,785.0431673,0
03/01/2020 12:30,1225.3125,1485.9375,1906.25,2593.75,899.2248062,3,6,3401.61992,34.415,5399.224806,690.3699201,0
03/01/2020 13:00,1238.4375,1486.40625,1937.5,2562.5,930.2325581,3,6.3,3310.419835,34.13,5430.232558,585.5760852,0
03/01/2020 13:30,1233.75,1487.8125,1968.75,2531.25,875.9689922,3,6.3,3249.778941,33.845,5375.968992,528.216441,0
03/01/2020 14:00,1264.84375,1488.125,2000,2500,899.2248062,3.2,6.1,3167.173629,33.56,5399.224806,414.2048786,0
03/01/2020 14:30,1294.21875,1487.96875,2031.25,2468.75,968.9922481,3.2,6.1,3072.790295,33.785,5468.992248,290.6027946,0
03/01/2020 15:00,1292.34375,1486.5625,2000,2437.5,968.9922481,3.3,4.8,3050.348389,34.01,5406.492248,271.4421389,0
03/01/2020 15:30,1275.15625,1487.34375,1937.5,2406.25,930.2325581,3.3,4.8,2966.788102,37.745,5273.982558,204.2881017,0
03/01/2020 16:00,1258.125,1487.34375,1875,2406.25,914.7286822,3.1,2.7,2930.3399,41.48,5195.978682,184.8711503,0
03/01/2020 16:30,1258.4375,1487.65625,1843.75,2406.25,953.4883721,3.1,2.7,2845.028826,44.295,5203.488372,98.93507609,0
03/01/2020 17:00,1233.125,1487.65625,1812.5,2406.25,1000,1.4,3.5,2781.04552,47.11,5218.75,60.26427046,0
03/01/2020 17:30,1158.4375,1488.28125,1718.75,2406.25,984.496124,1.4,3.5,2743.801507,43.55,5109.496124,97.08275674,0
03/01/2020 18:00,1068.28125,1488.125,1593.75,2406.25,984.496124,1.1,4.8,2718.653839,39.99,4984.496124,162.2475894,0
03/01/2020 18:30,982.34375,1488.125,1468.75,2375,984.496124,1.1,4.8,2650.213985,39.435,4828.246124,179.7452351,0
03/01/2020 19:00,883.59375,1488.75,1343.75,2375,1007.751938,1.4,4,2617.108195,38.88,4726.501938,244.7644451,0
03/01/2020 19:30,784.21875,1488.59375,1187.5,2406.25,1023.255814,1.4,4,2592.11969,37.13,4617.005814,319.3071902,0
03/01/2020 20:00,690.625,1487.5,1031.25,2406.25,1038.75969,0.9,5.1,2552.965727,35.38,4476.25969,374.840727,0
03/01/2020 20:30,605.46875,1487.34375,906.25,2406.25,1100.775194,0.9,5.1,2542.461005,34.68,4413.275194,449.6485052,0
03/01/2020 21:00,528.28125,1486.875,781.25,2437.5,1147.286822,0.3,5.6,2511.106002,33.98,4366.036822,495.9497522,0
03/01/2020 21:30,447.1875,1486.71875,656.25,2468.75,1155.03876,0.3,5.6,2476.090263,33.415,4280.03876,542.1840128,0
03/01/2020 22:00,367.8125,1487.34375,531.25,2500,1093.023256,0.2,6.4,2434.071376,32.85,4124.273256,578.9151255,0
03/01/2020 22:30,285,1487.96875,406.25,2500,1054.263566,0.2,6.4,2407.650409,29.7,3960.513566,634.6816585,0
03/01/2020 23:00,203.28125,1487.5,312.5,2531.25,1093.023256,0.3,5.3,2400.328936,26.55,3936.773256,709.5476857,0
03/01/2020 23:30,137.1875,1486.875,218.75,2562.5,1162.790698,0.3,5.3,2361.01581,26.62,3944.040698,736.9533101,0
04/01/2020 00:00,67.1875,1486.25,125,2593.75,1178.294574,0,4.8,2365.472359,26.69,3897.044574,812.0348588,0
04/01/2020 00:30,0,1486.09375,31.25,2593.75,1124.031008,0,4.8,2363.721572,25.895,3749.031008,877.6278218,0
04/01/2020 01:00,0,1485.78125,0,2625,1062.015504,0.5,3.8,2344.303753,25.1,3687.015504,858.5225027,0
04/01/2020 01:30,0,1485.3125,0,2625,1100.775194,0.5,3.8,2334.276518,24.435,3725.775194,848.9640182,0
04/01/2020 02:00,0,1485.9375,0,2656.25,1147.286822,-0.1,4.4,2325.363421,23.77,3803.536822,839.4259209,0
04/01/2020 02:30,0,1485.78125,0,2656.25,1147.286822,-0.1,4.4,2334.754006,22.815,3803.536822,848.9727556,0
04/01/2020 03:00,0,1486.71875,0,2625,1155.03876,1.2,3,2364.358222,21.86,3780.03876,877.6394716,0
04/01/2020 03:30,50,1487.03125,93.75,2625,1178.294574,1.2,3,2377.409543,21.705,3897.044574,840.3782927,0
04/01/2020 04:00,50,1486.71875,93.75,2656.25,1193.79845,1.1,4,2443.939448,21.55,3943.79845,907.2206975,0
04/01/2020 04:30,50,1486.71875,93.75,2656.25,1178.294574,1.1,4,2491.688183,21.775,3928.294574,954.9694331,0
04/01/2020 05:00,55.46875,1486.71875,93.75,2625,1155.03876,0.9,6.1,2583.206593,22,3873.78876,1041.019093,0
04/01/2020 05:30,125.15625,1486.71875,187.5,2625,1201.550388,0.9,6.1,2587.344817,22.985,4014.050388,975.4698166,0
04/01/2020 06:00,213.75,1486.5625,343.75,2656.25,1147.286822,2.3,3.7,2610.582535,23.97,4147.286822,910.2700346,0
04/01/2020 06:30,296.09375,1486.71875,437.5,2625,1077.51938,2.3,3.7,2637.321826,25.24,4140.01938,854.5093265,0
04/01/2020 07:00,372.34375,1486.09375,562.5,2593.75,1000,2.5,3,2628.408729,26.51,4156.25,769.9712292,0
04/01/2020 07:30,453.28125,1485.625,656.25,2562.5,976.744186,2.5,3,2614.879921,29.255,4195.494186,675.9736708,0
04/01/2020 08:00,540,1485.625,750,2562.5,1023.255814,0.9,5.9,2645.916599,32,4335.755814,620.2915989,0
04/01/2020 08:30,616.71875,1485,875,2531.25,1023.255814,0.9,5.9,2637.480989,33.285,4429.505814,535.7622389,0
04/01/2020 09:00,695.625,1484.6875,968.75,2531.25,1007.751938,1.9,5.3,2602.942737,34.57,4507.751938,422.6302369,0
04/01/2020 09:30,774.21875,1484.375,1062.5,2500,937.9844961,1.9,5.3,2606.285148,34.905,4500.484496,347.6913984,0
04/01/2020 10:00,865.15625,1484.6875,1187.5,2468.75,930.2325581,2.7,4.9,2575.089308,35.24,4586.482558,225.2455578,0
04/01/2020 10:30,941.5625,1483.75,1312.5,2468.75,906.9767442,2.7,4.9,2527.81806,35.93,4688.226744,102.5055596,0
04/01/2020 11:00,974.84375,1483.125,1343.75,2468.75,837.2093023,3.3,4.6,2532.433771,36.62,4649.709302,74.46502074,0
04/01/2020 11:30,1052.5,1483.90625,1468.75,2437.5,829.4573643,3.3,4.6,2459.537368,36.62,4735.707364,0,-76.86888219
04/01/2020 12:00,1126.5625,1482.65625,1562.5,2406.25,806.2015504,4,6,2390.460864,36.62,4774.95155,0,-218.7578863
04/01/2020 12:30,1194.21875,1482.5,1656.25,2406.25,790.6976744,4,6,2296.873342,37.525,4853.197674,0,-379.8454079
04/01/2020 13:00,1186.71875,1482.1875,1656.25,2375,782.9457364,5.4,6.4,2327.114208,38.43,4814.195736,0,-341.7920421
04/01/2020 13:30,1172.34375,1482.96875,1625,2343.75,736.4341085,5.4,6.4,2313.267075,38.015,4705.184109,0,-342.0454254
04/01/2020 14:00,1164.53125,1482.8125,1625,2343.75,728.6821705,5.1,5,2286.050295,37.6,4697.432171,0,-361.2934547
04/01/2020 14:30,1160.15625,1483.90625,1593.75,2343.75,682.1705426,5.1,5,2273.158137,35.015,4619.670543,0,-370.9043633
04/01/2020 15:00,1150.15625,1484.21875,1593.75,2343.75,674.4186047,5.2,4.1,2282.389559,32.43,4611.918605,0,-351.9854411
04/01/2020 15:30,1123.28125,1484.21875,1593.75,2343.75,635.6589147,5.2,4.1,2255.013617,39.42,4573.158915,0,-352.4863828
04/01/2020 16:00,1111.40625,1485,1562.5,2343.75,604.6511628,4.7,3.8,2262.812577,46.41,4510.901163,0,-333.5936726
04/01/2020 16:30,1082.34375,1485.46875,1562.5,2343.75,604.6511628,4.7,3.8,2300.534078,52.705,4510.901163,0,-267.2784216
04/01/2020 17:00,1074.21875,1486.25,1562.5,2343.75,635.6589147,4,3.8,2273.953949,59,4541.908915,0,-286.514801
04/01/2020 17:30,1033.28125,1485.3125,1500,2343.75,620.1550388,4,3.8,2240.848159,54.785,4463.905039,0,-277.745591
04/01/2020 18:00,1010,1485,1468.75,2343.75,627.9069767,4.1,3.9,2207.264882,50.57,4440.406977,0,-287.7351183
04/01/2020 18:30,926.71875,1486.25,1406.25,2343.75,697.6744186,4.1,3.9,2114.154847,45.595,4447.674419,0,-298.8139026
04/01/2020 19:00,849.0625,1486.09375,1281.25,2343.75,767.4418605,4.3,3.3,2130.389417,40.62,4392.44186,0,-204.7668325
04/01/2020 19:30,775,1487.34375,1187.5,2343.75,759.6899225,4.3,3.3,2142.167439,38.265,4290.939922,0,-120.1763111
04/01/2020 20:00,701.875,1487.34375,1093.75,2343.75,767.4418605,4.3,3.3,2172.72663,35.91,4204.94186,0,-16.49212035
04/01/2020 20:30,639.6875,1487.65625,1000,2343.75,720.9302326,4.3,3.3,2147.897287,35.425,4064.680233,20.55353716,0
04/01/2020 21:00,565.46875,1487.96875,875,2343.75,666.6666667,4.2,3.9,2149.011424,34.94,3885.416667,95.57392433,0
04/01/2020 21:30,490.9375,1488.28125,781.25,2343.75,728.6821705,4.2,3.9,2149.807237,34.145,3853.682171,170.5884866,0
04/01/2020 22:00,419.0625,1487.1875,687.5,2343.75,782.9457364,3.7,3.5,2170.975843,33.35,3814.195736,264.7258427,0
04/01/2020 22:30,348.125,1487.96875,593.75,2343.75,806.2015504,3.7,3.5,2166.360132,31.17,3743.70155,330.2663816,0
04/01/2020 23:00,288.28125,1488.28125,500,2343.75,875.9689922,3.8,3.6,2172.567467,28.99,3719.718992,396.0049672,0
04/01/2020 23:30,223.4375,1487.5,406.25,2343.75,837.2093023,3.8,3.6,2172.567467,28.725,3587.209302,461.6299672,0
05/01/2020 00:00,173.59375,1486.40625,312.5,2343.75,860.4651163,3.7,3.7,2158.879496,28.46,3516.715116,498.8794963,0
05/01/2020 00:30,103.125,1486.40625,218.75,2343.75,930.2325581,3.7,3.7,2182.594702,27.92,3492.732558,593.0634517,0
05/01/2020 01:00,53.125,1486.71875,156.25,2343.75,1000,3.6,3.9,2217.928766,27.38,3500,678.085016,0
05/01/2020 01:30,0,1487.03125,62.5,2343.75,1007.751938,3.6,3.9,2259.629328,26.865,3414.001938,772.5980783,0
05/01/2020 02:00,0,1486.71875,0,2343.75,976.744186,3.7,3.3,2316.609486,26.35,3320.494186,829.8907361,0
05/01/2020 02:30,0,1486.40625,0,2343.75,1023.255814,3.7,3.3,2344.940403,26.29,3367.005814,858.5341525,0
05/01/2020 03:00,0,1485.78125,0,2343.75,1031.007752,3.6,3.7,2392.052488,26.23,3374.757752,906.2712382,0
05/01/2020 03:30,0,1486.5625,0,2343.75,1062.015504,3.6,3.7,2411.947795,25.595,3405.765504,925.3852947,0
05/01/2020 04:00,0,1485.9375,0,2375,1093.023256,3.4,3.9,2459.05988,24.96,3468.023256,973.1223805,0
05/01/2020 04:30,0,1485.3125,0,2406.25,1062.015504,3.4,3.9,2506.171966,25.17,3468.265504,1020.859466,0
05/01/2020 05:00,0,1485.15625,0,2437.5,1007.751938,3,4.6,2563.311286,25.38,3445.251938,1078.155036,0
05/01/2020 05:30,0,1485.9375,0,2468.75,1007.751938,3,4.6,2611.855834,25.7,3476.501938,1125.918334,0
05/01/2020 06:00,0,1485.78125,0,2500,1046.511628,3.2,5,2668.995154,26.02,3546.511628,1183.213904,0
05/01/2020 06:30,71.40625,1485,125,2500,1031.007752,3.2,5,2674.088353,27.055,3656.007752,1117.682103,0
05/01/2020 07:00,144.53125,1485,218.75,2500,961.2403101,3.1,4.5,2653.078909,28.09,3679.99031,1023.547659,0
05/01/2020 07:30,204.6875,1485.46875,312.5,2500,953.4883721,3.1,4.5,2667.085205,29.045,3765.988372,976.928955,0
